Mn025                                                         Mn025003 Mn025001 
Instrument parameter file:Mn025001.inst                                         
BANK  1     3296     660 CONST     300.00      5.00 0 0 ESD                     
    536.     21.    536.     21.    559.     21.    568.     21.    488.     20.
    454.     19.    428.     19.    422.     18.    407.     18.    352.     17.
    331.     16.    331.     16.    336.     16.    333.     16.    310.     16.
    320.     16.    314.     16.    300.     16.    313.     16.    291.     15.
    261.     14.    250.     14.    217.     13.    233.     14.    238.     14.
    248.     14.    265.     15.    287.     15.    264.     15.    250.     14.
    235.     14.    218.     13.    197.     13.    180.     12.    176.     12.
    150.     11.    128.     10.    120.     10.    107.      9.     96.      9.
    105.      9.    123.     10.    149.     11.    165.     12.    159.     11.
    176.     12.    194.     13.    188.     12.    178.     12.    167.     12.
    186.     12.    167.     12.    145.     11.    145.     11.    125.     10.
    115.     10.     95.      9.     84.      8.     82.      8.     82.      8.
     79.      8.     83.      8.     85.      8.     79.      8.     79.      8.
     86.      8.     89.      9.     82.      8.     86.      8.    100.      9.
    102.      9.     99.      9.    107.      9.     99.      9.     99.      9.
    123.     10.    140.     11.    175.     12.    257.     14.    337.     16.
    439.     19.    536.     21.    631.     22.    664.     23.    723.     24.
    819.     26.    904.     27.    995.     28.   1055.     29.   1156.     30.
   1238.     31.   1282.     32.   1233.     31.   1204.     31.   1121.     30.
   1039.     29.    970.     28.    922.     27.    845.     26.    781.     25.
    674.     23.    528.     20.    400.     18.    332.     16.    253.     14.
    205.     13.    165.     12.    124.     10.    115.     10.    120.     10.
    113.     10.     97.      9.     96.      9.     89.      9.    104.      9.
     83.      9.     78.      8.     80.      8.     75.      8.     87.      9.
     92.      9.     85.      9.     97.      9.     98.      9.     76.      8.
     92.      9.    108.     10.    124.     10.    135.     11.    166.     12.
    174.     12.    198.     13.    219.     14.    215.     14.    207.     13.
    225.     14.    225.     14.    232.     14.    218.     14.    215.     14.
    175.     12.    154.     11.    156.     12.    144.     11.    120.     10.
    110.     10.    101.      9.    101.      9.     98.      9.     99.      9.
    109.     10.    121.     10.    132.     11.    204.     13.    256.     15.
    305.     16.    415.     19.    456.     20.    507.     21.    536.     21.
    577.     22.    560.     22.    548.     22.    563.     22.    540.     21.
    530.     21.    498.     21.    441.     19.    353.     17.    304.     16.
    249.     15.    195.     13.    155.     12.    138.     11.    107.     10.
     90.      9.     90.      9.     82.      8.     92.      9.     95.      9.
     92.      9.     85.      9.     94.      9.     95.      9.     96.      9.
     91.      9.     83.      9.     80.      8.     81.      8.     78.      8.
     83.      8.     86.      9.     88.      9.     80.      8.     76.      8.
     95.      9.     85.      9.     72.      8.     73.      8.     90.      9.
     74.      8.     81.      8.     95.      9.     83.      8.     70.      8.
     74.      8.     83.      7.     71.      8.     80.      9.     87.      9.
     91.      9.    100.     10.    136.     11.    150.     12.    176.     13.
    217.     14.    250.     15.    252.     15.    292.     16.    281.     16.
    356.     18.    268.     16.    307.     17.    295.     16.    250.     15.
    296.     16.    258.     15.    240.     15.    182.     13.    180.     13.
    140.     11.    114.     10.    103.     10.    114.     10.    109.     10.
    100.     10.     84.      9.     87.      9.     73.      8.    101.     10.
     95.     10.     92.      9.     95.      9.    111.     10.    130.     11.
    111.     10.    109.     10.    109.     10.    118.     11.    120.     11.
    134.     11.    115.     10.    128.     11.    151.     12.    167.     12.
    197.     13.    230.     14.    277.     16.    315.     17.    337.     17.
    362.     18.    380.     18.    439.     20.    510.     21.    581.     23.
    752.     26.    850.     27.    975.     29.   1040.     30.   1173.     32.
   1211.     33.   1228.     33.   1211.     33.   1230.     33.   1254.     33.
   1183.     32.   1135.     32.   1205.     33.   1146.     32.   1054.     31.
    978.     29.    876.     28.    685.     25.    563.     22.    414.     19.
    357.     18.    274.     16.    194.     13.    172.     13.    152.     12.
    136.     11.    109.     10.    106.     10.    105.     10.    101.     10.
    117.     10.    150.     12.    175.     13.    197.     13.    244.     15.
    280.     16.    317.     17.    363.     18.    370.     18.    369.     18.
    383.     19.    377.     18.    408.     19.    383.     18.    431.     19.
    361.     17.    367.     18.    352.     17.    314.     16.    299.     16.
    256.     15.    212.     14.    163.     12.    154.     12.    144.     11.
    138.     11.    105.     10.     81.      9.    102.     10.     95.      9.
     86.      9.     92.      9.     77.      8.     89.      9.     99.      9.
     95.      9.    107.     10.    108.     10.    120.     10.    127.     11.
    128.     11.    113.     10.    113.     10.    123.     10.    141.     11.
    118.     10.    168.     12.    142.     11.    160.     12.    147.     11.
    149.     11.    142.     11.    142.     11.    140.     11.    133.     11.
    128.     11.    114.     10.    117.     10.    129.     11.     99.      9.
    107.     10.    105.     10.    106.     10.     92.      9.    120.     10.
    106.     10.    116.     10.    113.     10.    157.     12.    204.     13.
    257.     15.    370.     18.    416.     19.    483.     20.    547.     21.
    590.     22.    648.     23.    606.     22.    667.     24.    709.     24.
    710.     24.    686.     24.    703.     24.    681.     24.    765.     25.
    719.     24.    677.     24.    676.     24.    617.     23.    569.     22.
    479.     20.    419.     19.    389.     18.    355.     17.    273.     15.
    258.     15.    261.     15.    245.     14.    211.     13.    193.     13.
    159.     12.    173.     12.    142.     11.    126.     11.    126.     11.
    119.     10.    103.     10.     97.      9.    137.     11.    118.     10.
    125.     11.    174.     17.    173.     12.    199.     13.    218.     14.
    226.     14.    224.     14.    255.     15.    241.     14.    222.     14.
    239.     14.    244.     14.    273.     15.    245.     14.    229.     14.
    222.     14.    239.     14.    212.     13.    193.     13.    178.     12.
    170.     12.    151.     11.    133.     11.    110.     10.    112.     10.
     95.      9.     87.      9.    102.      9.     98.      9.     80.      8.
     82.      9.     82.      9.     73.      8.     91.      9.     93.      9.
     89.      9.     66.      8.     70.      8.     67.      8.     77.      8.
     85.      9.     72.      8.     87.      9.     81.      9.     86.      9.
     95.      9.     89.      9.    108.     10.    119.     10.    158.     12.
    175.     12.    185.     12.    187.     13.    185.     12.    195.     13.
    205.     13.    220.     14.    228.     14.    240.     14.    235.     14.
    251.     14.    256.     15.    267.     15.    249.     14.    282.     15.
    294.     16.    270.     15.    282.     15.    272.     15.    274.     15.
    286.     15.    298.     16.    352.     17.    393.     18.    415.     18.
    511.     20.    576.     22.    620.     22.    631.     23.    717.     24.
    718.     24.    758.     25.    723.     24.    731.     24.    760.     25.
    788.     25.    736.     24.    743.     25.    725.     24.    678.     23.
    684.     24.    676.     23.    657.     23.    652.     23.    596.     22.
    522.     21.    492.     20.    424.     19.    395.     18.    367.     17.
    309.     16.    314.     13.    334.     17.    330.     16.    338.     17.
    370.     17.    406.     18.    425.     19.    449.     19.    496.     20.
    542.     21.    563.     21.    584.     22.    610.     22.    653.     23.
    652.     23.    659.     23.    685.     23.    679.     23.    679.     23.
    654.     23.    658.     23.    626.     22.    628.     22.    621.     22.
    626.     22.    602.     22.    536.     21.    520.     20.    526.     21.
    459.     19.    432.     19.    414.     18.    377.     17.    365.     17.
    346.     17.    319.     16.    304.     16.    303.     16.    283.     15.
    246.     14.    221.     14.    205.     13.    213.     13.    214.     13.
    184.     12.    161.     12.    174.     12.    169.     12.    166.     12.
    166.     12.    176.     12.    152.     11.    142.     11.    158.     12.
    162.     12.    148.     11.    160.     12.    150.     11.    151.     11.
    155.     11.    141.     11.    141.     11.    142.     11.    151.     11.
    152.     11.    140.     11.    142.     11.    145.     11.    143.     11.
    146.     11.    135.     11.    135.     11.    120.     10.    123.     10.
    121.     10.    123.     10.    141.     11.    158.     12.    155.     11.
    165.     12.    189.     13.    170.     12.    174.     12.    177.     12.
    202.     13.    213.     13.    209.     13.    226.     14.    237.     14.
    230.     14.    231.     14.    248.     14.    255.     15.    257.     15.
    267.     15.    269.     15.    276.     15.    270.     15.    289.     15.
    296.     16.    289.     15.    289.     16.    275.     15.    271.     15.
    276.     15.    281.     15.    260.     15.    246.     14.    272.     15.
    237.     14.    220.     14.    244.     14.    240.     14.    211.     13.
    217.     14.    207.     13.    191.     13.    196.     13.    186.     13.
    190.     13.    183.     12.    166.     12.    183.     13.    185.     13.
    142.     11.    131.     11.    122.     10.    119.     10.    133.     11.
    114.     10.    110.     10.    104.     10.    101.      9.    106.     10.
    124.     10.    101.      9.     97.      9.     90.      9.    101.      9.
     94.      9.     91.      9.     92.      9.    109.     10.    108.     10.
    115.     10.    105.     10.     98.      9.    110.     10.    106.     10.
     86.      9.     96.      9.     98.      9.     86.      9.     96.      9.
     96.      9.    102.     10.     91.      9.    101.      9.     97.      9.
     83.      9.     98.      9.    115.     10.    124.     10.    102.     10.
    109.     10.    103.     10.    118.     10.    109.     10.    102.     10.
    119.     10.    106.     10.    110.     10.    119.     10.    119.     10.
    112.     10.    101.      9.    109.     10.    126.     10.    130.     11.
    120.     10.    108.     10.    111.     10.    113.     10.    113.     10.
    121.     10.    127.     11.    122.     10.    126.     10.    133.     11.
    132.     11.    135.     11.    139.     11.    124.     10.    147.     11.
    143.     11.    142.     11.    142.     11.    144.     11.    164.     12.
    144.     11.    140.     11.    162.     12.    158.     12.    148.     12.
    150.     12.    165.     12.    156.     12.    161.     12.    161.     12.
    178.     13.    179.     13.    176.     13.    180.     13.    164.     12.
    172.     12.    193.     13.    226.     14.    241.     15.    249.     15.
    268.     15.    261.     15.    277.     15.    316.     16.    320.     17.
    353.     17.    355.     17.    376.     18.    387.     18.    401.     18.
    425.     19.    464.     20.    419.     19.    424.     19.    461.     20.
    438.     19.    436.     19.    434.     19.    441.     19.    477.     20.
    476.     20.    465.     20.    459.     20.    474.     20.    467.     20.
    422.     19.    419.     19.    432.     19.    430.     19.    413.     19.
    389.     18.    394.     18.    376.     18.    386.     18.    358.     17.
    320.     17.    295.     16.    282.     16.    260.     15.    229.     14.
    210.     14.    186.     13.    190.     13.    168.     12.    162.     12.
    155.     12.    143.     12.    130.     11.    140.     11.    137.     11.
    124.     11.    115.     10.    113.     10.    110.     10.    103.     10.
    108.     10.    111.     10.    106.     10.    110.     10.    108.     10.
    111.     10.    114.     10.    122.     11.    108.     10.    114.     10.
    137.     11.    141.     11.    131.     11.    129.     11.    135.     11.
    135.     11.    156.     12.    163.     12.    174.     13.    196.     13.
    216.     14.    220.     14.    212.     14.    219.     14.    245.     15.
    239.     14.    239.     12.    238.     15.    273.     16.    270.     16.
    281.     16.    294.     16.    274.     16.    268.     16.    285.     16.
    279.     16.    295.     16.    302.     17.    318.     17.    323.     17.
    316.     17.    306.     17.    319.     17.    318.     17.    314.     17.
    328.     17.    335.     17.    353.     18.    372.     18.    375.     18.
    379.     18.    388.     19.    439.     20.    447.     20.    413.     19.
    416.     19.    424.     19.    435.     20.    422.     19.    445.     20.
    458.     20.    421.     19.    418.     19.    444.     20.    415.     19.
    423.     19.    433.     19.    431.     19.    432.     19.    441.     20.
    447.     20.    445.     20.    424.     19.    425.     19.    415.     19.
    421.     19.    440.     20.    411.     19.    397.     19.    427.     19.
    440.     20.    403.     19.    358.     18.    361.     18.    364.     18.
    354.     18.    341.     17.    362.     18.    346.     18.    303.     17.
    290.     16.    283.     16.    264.     16.    266.     16.    245.     15.
    223.     15.    206.     14.    197.     14.    190.     14.    195.     14.
    177.     13.    163.     13.    154.     13.    156.     13.    159.     13.
    159.     13.    157.     13.    144.     12.    145.     12.    143.     12.
    138.     12.    154.     12.    160.     13.    147.     12.    144.     12.
    148.     12.    138.     12.    128.     12.    130.     12.    136.     12.
    131.     12.    122.     11.    131.     12.    144.     12.    154.     13.
    149.     12.    128.     13.    127.     13.    122.     13.    140.     13.
    143.     14.    138.     13.    127.     13.    136.     13.    142.     13.
    153.     14.    148.     14.    128.     13.    124.     13.    130.     13.
    147.     14.    166.     14.    155.     14.    144.     14.    142.     13.
    153.     14.    172.     14.    176.     15.    199.     15.    212.     15.
    202.     15.    217.     16.    235.     16.    230.     16.    225.     16.
    268.     17.    278.     17.    292.     17.    291.     17.    287.     17.
    299.     18.    315.     18.    338.     18.    323.     18.    309.     18.
    322.     18.    335.     18.    332.     18.    351.     19.    361.     19.
    382.     19.    369.     19.    369.     19.    361.     19.    375.     19.
    387.     20.    419.     20.    406.     20.    413.     20.    410.     20.
    453.     21.    452.     21.    467.     21.    474.     21.    458.     21.
    438.     21.    485.     21.    511.     22.    477.     21.    480.     21.
    490.     22.    507.     22.    491.     22.    475.     21.    449.     21.
    491.     22.    501.     22.    471.     21.    475.     21.    480.     21.
    453.     21.    475.     21.    465.     21.    429.     20.    432.     20.
    434.     20.    435.     20.    411.     20.    420.     20.    415.     20.
    415.     20.    410.     20.    421.     20.    422.     20.    451.     21.
    393.     20.    385.     19.    408.     20.    400.     20.    382.     19.
    425.     20.    428.     20.    395.     20.    393.     20.    393.     20.
    421.     20.    413.     30.    407.     29.    421.     30.    435.     30.
    382.     29.    448.     31.    451.     31.    475.     31.    470.     31.
    510.     32.    495.     32.    509.     32.    550.     33.    562.     33.
    509.     32.    525.     32.    516.     32.    514.     32.    597.     34.
    620.     35.    622.     35.    663.     36.    665.     36.    642.     35.
    677.     36.    754.     38.    726.     37.    771.     38.    741.     37.
    789.     38.    833.     39.    872.     40.    870.     40.    902.     41.
    886.     40.    926.     41.    930.     41.    905.     41.    934.     41.
    973.     42.    951.     42.    957.     42.    941.     41.    921.     41.
    989.     42.    976.     42.    950.     42.    984.     42.    993.     42.
   1058.     44.   1103.     45.   1136.     45.   1051.     44.   1032.     43.
   1089.     44.   1093.     44.   1100.     44.   1070.     44.   1090.     44.
   1137.     45.   1122.     45.   1120.     45.   1181.     46.   1147.     45.
   1137.     45.   1159.     46.   1149.     45.   1094.     44.   1083.     44.
   1063.     44.   1053.     44.   1126.     45.   1079.     44.   1057.     44.
   1072.     44.    990.     42.   1008.     43.   1010.     43.   1016.     43.
    978.     42.    916.     41.    968.     42.    973.     42.    907.     41.
    869.     40.    882.     40.    865.     40.    911.     41.    937.     41.
    842.     40.    817.     39.    835.     39.    850.     40.    775.     38.
    804.     39.    775.     38.    786.     38.    761.     38.    746.     38.
    711.     37.      0.      0.      0.      0.      0.      0.      0.      0.
