CuF2 M. Ain (1.5K D1A-LLB JUAN   MICHEL 27-NOV-92  10:32:00  7570 to   7587
     100       0  0.0500       1       0       0       0
   0.100
   8957.
 1    66 1    83 1    82 1    83 1    91 1    60 1    82 1    94 1    83 1    71
 1    93 1    94 1    89 1    91 1    69 1    89 1    84 1    99 1   102 1   110
 1    96 1   122 1   134 1   135 1   145 1   174 1   208 1   276 1   320 1   458
 1   587 1   774 1   835 1  1011 1  1112 1  1173 1  1103 1  1073 1   955 1   830
 1   717 1   656 1   491 1   367 1   352 1   324 1   270 1   225 1   193 1   161
 1   157 1   121 1   132 1   100 1   121 1    87 1   103 1   110 1   112 1    80
 1    94 1    90 1    75 1    74 1    93 1    87 1    87 1    92 1    84 1    85
 1    65 1    89 1    87 1    90 1    81 1    89 1    80 1    85 1    91 1    84
 1    78 1    85 1    86 1    73 1    84 1    85 1   100 1    79 1   113 1   101
 1   105 1   117 1   138 1   135 1   111 1   151 1   169 1     4
   -1000
